latency,radioTechnology,reachableVia,altitude,accurancy,horizontalAccuracy,wifiEnabled,RAWData_mean,RAWData_max,RAWData_min,RAWData_median,RAWData_kurt,RAWData_stdDev,signalStrength,verticalAccurancies_mean,verticalAccurancies_max,verticalAccurancies_min,verticalAccurancies_median,verticalAccurancies_kurt,verticalAccurancies_stdDev,horizontaAccurancies_mean,horizontaAccurancies_max,horizontaAccurancies_min,horizontaAccurancies_median,horizontaAccurancies_kurt,horizontaAccurancies_stdDev,accurancyTimeStamps_mean,accurancyTimeStamps_max,accurancyTimeStamps_min,accurancyTimeStamps_median,accurancyTimeStamps_kurt,accurancyTimeStamps_stdDev,accurancyTimeStamps_count,floor,speed,activityMotion,activityConfidence,userIndoorMark
395.615995,HSPDA,Wi-Fi,104.298157,6,10,true,0.1631328,0.4256,0,0.123488,0.1226684990789147,0,-109,5.428571428571429,10,3,4,-0.6366419196800699,2.730776969498398,55.27770879647156,211.9439615753009,10,10,-0.09200985326002131,83.49179650096173,1.098835551738739,4.318864107131958,0,1.011384010314941,12.76568763368444,0.8357782511895895,20,0,0,0,0,false
442.817986,HSPDA,Wi-Fi,105.920837,6,10,true,2.2390136,4.632624,0,2.605856,1.591842252448216,0,-104,7.068876966353253,16,3,6,-0.2419838269568144,3.787200496012196,61.19149855472309,211.9439615753009,10,10,-0.6361830719556827,79.79220025917628,55212899.8151641,1490748286.787722,-2.848280191421509,0.1065800189971924,26.99999999999998,286894641.4960985,27,0,0,0,0,true
481.970012,LTE,WWAN,238.897873,154.909637,96,false,9.5709968,15.722976,0,9.874255999999999,4.716718520567692,0,-87,187.8561950848306,436.4383905547265,55.57662046389201,138.8592414855957,0.007947248995729961,135.1711085641213,391.2,1414,48,164,0.5293796164008056,531.2279320493924,1.083483997144197,5.58063006401062,0,0.9962539672851562,11.81606589717564,1.203176067907326,19,0,0,1,2,false
316.828012,LTE,Wi-Fi,192.016705,4,10,true,9.420407999999998,23.028608,0,8.111056,6.327398131177375,0,-118,29.59967343142289,48,4,32,-0.9696079306412377,15.34301037941461,58.23529411764706,165,10,50,2.424648247939055,45.17124280414021,0.8143651187419891,3.50209903717041,0,0.9853475093841553,6.181623163289641,0.8605230954154811,16,0,0,0,0,true
2960.388005,WCDMA,Wi-Fi,552,27.914757,340.245998,true,9.210332000000003,17.510336,0,9.158200000000001,6.11371066818084,0,-97,30.53242483640695,32.04892233526055,26.91538118141047,31.33285403054147,0.3700651985028562,1.967502698928326,167.3485597977965,340.2459979957296,65,65,-2.239090943989995,141.2585026303223,1.311664274760655,8.990231990814209,0,0.004153013229370117,6.99307057662773,3.386451079965358,7,0,-1,1,2,true
410.01302,WCDMA,Wi-Fi,35,28.754015,200,false,4.795849600000001,11.239232,0,5.178144,2.420610208529255,0,-100,26.5341160743244,32.1290617872375,16,28.84972821435832,-0.5283565757527691,6.339102111109084,371.8,1414,30,165,1.271758996316716,553.5430927719682,1.688818799124824,6.519958019256592,0,0.9197280406951904,1.635041397063997,2.297810993177415,9,0,1,0,0,true
256.658018,LTE,Wi-Fi,359.361206,10,65,true,11.808916,28.483712,0,4.430400000000001,10.97643207099107,0,-115,10,10,10,10,nan,0,65,65,65,65,nan,0,1.559861699740092,9.007453203201294,0,0.008782982826232912,5.972850182610202,3.650889575302901,6,0,-1,1,2,false
201.755047,HSPDA,Wi-Fi,5.854706,4,5,true,1.1447216,2.33088,0,1.184704,0.6244205058251926,0,-93,4.470588235294118,6,3,4,-1.959712161750042,1.374665734770799,5,5,5,5,nan,0,0.8053383678197861,1.253736019134521,0,0.9915939569473267,0.5904124418105372,0.4178165699038108,16,0,0,1,2,true
188.380957,HSPDA,WWAN,190.603394,64,50,false,16.8161376,19.401104,0,17.87516,4.333469649109681,0,-94,80.46413893988799,85.16817863699886,64,85.16817863699886,0.7346938775509999,9.334289396948201,1364.444444444444,1740,50,1740,0.7346938775510168,745.2199526165264,1.323354005813599,4.595970869064331,0,0.2884290218353271,-0.2232359464924079,1.771126377258437,8,0,2,1,1,true
135.053992,LTE,Wi-Fi,610.3764650000001,24,10,true,2.8149088,5.856976,0,2.79788,1.382318205266318,0,-101,33.47687739652756,96,24,32,12.22386703048243,18.01762950258928,494.6666666666667,1414,10,30,-1.619323368762242,674.57146890946,0.95175644329616,4.97736382484436,0,0.9923021793365479,9.67900523332445,1.245625487795451,14,0,0,1,2,true
331.403971,LTE,Wi-Fi,166.682068,32,10,true,13.7051724,21.726352,0,14.4382,6.783020923106524,0,-87,38.1685583582634,95.98322912591293,24,32,12.19811522103786,13.69362065832348,87.19378586390485,366.0596432299216,10,10,0.9263222971036038,129.4915467088538,0.6468879259549655,1.254847049713135,0,0.9736380577087402,-1.611822032772098,0.4665976472429072,26,0,0,1,2,false
352.267981,LTE,Wi-Fi,161.66095,64,50,true,16.0268256,28.472576,0,15.841392,7.938180987682455,0,-87,47.42325457398088,96,24,46.91370797638735,0.8954659237945894,19.1799448488812,117.4672254181413,366.0596432299216,10,50,-0.8422235062757877,128.7898357397914,57338.15448857271,1490791,-0.6317646503448486,0.0005474090576171875,25.99999999993813,292368.1612432695,26,0,0,1,1,true
94.862044,LTE,Wi-Fi,386.885954,3,10,true,68.50217480000001,100.16576,0,65.17088,24.32134333922685,0,-114,3.104938271604938,4,3,3,4.831293964560588,0.3074241751963079,10,10,10,10,nan,0,0.9376542483057294,1.025397062301636,0,0.997098445892334,13.96704751621516,0.2198593382336998,28,0,0,1,2,true
357.300997,LTE,Wi-Fi,386.839323,3,10,true,65.68916320000002,103.740592,0,72.193264,29.93081269575915,0,-114,3.142045454545455,4,3,3,2.304408718964832,0.3500927520885502,10,10,10,10,nan,0,0.02366480350494385,0.5025851726531982,-0.0461118221282959,0.002337932586669922,22.13947766282099,0.1012114106515259,26,0,0,1,0,true
280.140996,LTE,WWAN,203.604492,6,10,true,7.704484799999999,12.356,0,7.697232,2.790830624121892,0,-103,14.99060621803291,25.1210922314764,6,16,-1.724664721219026,7.90982537129304,176.9047619047619,1414,5,10,4.152772881102193,460.279014507813,16.4806351131863,249.8644957542419,0,0.9839930534362793,12.58858544906753,57.56558509210997,27,0,0,1,2,true
154.581964,LTE,Wi-Fi,672.813599,32,50,true,2.9114976,5.939328,0,2.675488,1.393287697847845,0,-102,43.31680104241372,96,16,34.44484381768918,0.1214107981101766,19.20773187933847,566,1414,10,50,-1.854091544420085,676.1823507224744,55214505.66876752,1490791641.080492,-3.992648839950562,0.01724529266357422,27.00000000000001,286902985.0058415,27,0,0,1,2,true
550.110996,LTE,Wi-Fi,607.736084,24,10,true,5.139263199999999,9.507455999999999,0,4.8928,2.404760712451287,0,-102,17.92,24,12,16,-1.30502501102915,4.489988864128729,16.4,50,10,10,1.841378998326021,11.13552872566004,0.8625093698501587,1.044348001480103,0,0.9949339628219604,3.790707868991948,0.3377179162687174,24,0,0,1,2,true
527.424037,LTE,Wi-Fi,625.595581,16,10,true,1.3713868,4.871744,0,0.573696,1.642512077495213,0,-102,47.19637887770907,128,12,36.76170936121719,0.6068314837400259,36.07326042366353,68.93320708659871,799.912630953033,1,30,20.93740118907682,137.6391181823012,57338389.76142642,1490798132.777628,-0.2335457801818848,0.0008256435394287109,25.99999999999999,292369568.0635724,26,0,0,1,2,true
208.948016,LTE,Wi-Fi,626.998291,16,10,true,21.6658928,29.840384,0,23.175248,6.820453695283896,0,-103,12.7760688907484,16,10,10.82124883132863,-2.011956119059469,2.695035454648998,253.3076923076923,1414,10,65,3.199212529890928,515.6205621409644,1.064980328083038,6.083086967468262,0,0.990739345550537,9.479442719618421,1.652177050952036,12,0,0,0,0,true
338.21696,HSPDA,Wi-Fi,24.01634,12.313773,295.215898,true,0.4100543999999999,1.22112,0,0.29088,0.3612423125333786,0,-84,12.35428251475932,17.86584238077257,10,10.39440133444743,-0.3328188282040392,3.486021726003429,239.2513002915252,496.8977365265848,65,165,-0.9224343624355491,174.5040757919501,1.330121142523629,5.328896045684814,0,0.1281208992004395,0.3265255489127554,2.223539947768034,7,0,-1,1,2,true
360.614002,HSPDA,WWAN,1867.567383,64,50,false,1.3313656,2.092416,0,1.46696,0.5288774259813646,0,-88,52.31493900158247,64,35.73126626180319,46.49083726089206,-1.977140779905611,11.67172106819754,472,1414,50,200,-0.7935161189264766,607.8703809201432,1.309030103683472,6.107311964035034,0,0.9926760196685793,8.535255016662397,1.736207050403934,10,0,0,1,2,true
335.673034,LTE,Wi-Fi,9.489746,12,10,true,22.5236504,42.955808,0,24.694472,14.7989642184628,0,-97,10.2496719174238,15.78953603631809,6,10,0.009249590074795311,2.961587400268209,101.2536662789256,399.4045035798758,10,65,3.210352062004469,126.0130762349541,0.959317650113787,5.446487903594971,0,0.9549515247344971,10.43683790045592,1.368162304793383,14,0,3,0,0,true
127.505004,WCDMA,Wi-Fi,2261,36.432913,1414,true,11.7147976,22.916224,0,11.421632,3.925305288306555,0,-97,36.43291338521221,36.43291338521221,36.43291338521221,36.43291338521221,0,0,1414,1414,1414,1414,0,0,6.602678060531615,13.20535612106323,0,6.602678060531615,0,9.337596861187093,2,0,-1,1,2,true
130.122006,WCDMA,Wi-Fi,2261.096191,10,208.249143,true,10.964484,13.331072,0,11.483288,2.626627439361337,0,-97,10,10,10,10,nan,0,105.2681109089514,208.2491425579217,65,65,0.5270619802151808,55.94414175097382,1.540024479230245,9.007694959640503,0,0.005957961082458496,5.988079234188451,3.659425866036853,6,0,-1,1,0,true
152.931988,LTE,Wi-Fi,192.528362,4,10,true,6.146144,14.175232,0,6.901632,4.001341061489838,0,-117,20.22300516166117,64,3,16,0.7457068507319002,17.53596081911856,128.9733087190775,767.8218755220454,10,10,2.790548919225821,266.3952089977227,0.7871321572197808,2.42325496673584,0,0.9977271556854248,2.328219806223414,0.5319957118689748,27,0,0,0,0,true
6425.192952,WCDMA,Wi-Fi,123,4,5,false,0.00862716708984375,0.086272,0,0.000126375,0.0210703713219688,0,-74,7,24,4,6,13.22902480840609,4.016632088371218,28.67501247158955,924.0505736931191,5,5,43.15406700986897,136.9931605017218,0.9205319634799299,1.785874128341675,0,1.003066062927246,2.014881304034806,0.3781612546264398,29,0,0,0,0,true
892.498016,WCDMA,Wi-Fi,121,4,5,false,0.07947626875,0.728544,0,0.00408,0.1934241273611817,0,-81,6.383966244725738,24,3,6,13.68888540975682,2.732462625335565,14.3050383036287,924.0505736931191,5,5,154.4811145485669,70.12129583621227,-0.05380638440481015,2.387783288955688,-3.453274488449097,0.01980209350585938,5.441232954012677,0.9904358781076364,27,0,0,0,0,true
1698.385,WCDMA,Wi-Fi,120,6,5,false,0.1391042015625,0.671104,0,0.08582000000000001,0.1672112035921181,0,-69,6.383966244725738,24,3,6,13.68888540975682,2.732462625335565,14.3050383036287,924.0505736931191,5,5,154.4811145485669,70.12129583621227,0.1164689505541766,5.841057777404785,-2.932079315185547,-0.01862406730651855,4.765632926957269,1.649171707841289,27,0,0,0,0,true
1265.983999,WCDMA,Wi-Fi,114,6,5,false,0.3329888,1.596416,0,0.194112,0.3792054910408562,0,-69,6.383966244725738,24,3,6,13.68888540975682,2.732462625335565,14.3050383036287,924.0505736931191,5,5,154.4811145485669,70.12129583621227,-0.2090526989443752,4.170524597167969,-8.773137092590332,-0.002403974533081055,2.678270460849284,2.682397775525577,28,0,0,0,0,true
403.254032,LTE,Wi-Fi,10.39229,10,65,true,0.4629335999999999,1.520384,0,0.48028,0.3396756400751504,0,-89,10,10,10,10,nan,0,112.0183827833194,179.5699796131051,65,65,-2.711784036225681,58.8428382891959,0.1562004884084066,0.8761258125305176,0,0.01495349407196045,5.975103233451181,0.3528985569080452,6,0,-1,1,2,true
294.593036,LTE,Wi-Fi,11.30757,10,102.236993,true,0.3242911999999999,1.035776,0,0.287552,0.2572518264542803,0,-87,10,10,10,10,nan,0,95.36769137293905,179.5699796131051,65,65,0.2575838983202523,43.46825015011766,114680441.6095647,1490845730.83361,-0.0225682258605957,0.01774191856384277,13,413486209.4842522,13,0,-1,1,2,true
552.2689820000001,LTE,Wi-Fi,11.499135,10,162.782178,true,0.3087136,0.82944,0,0.26496,0.2486907569895634,0,-82,10.30700437571023,13.22354594495737,10,10,7.562326869806084,0.9696187781208778,100.6586652511371,179.5699796131051,65,65,-1.132166941679588,45.9682791679864,82824890.80867067,1490848025.288572,-1490845730.825317,0.02378952503204346,4.302953167922182,620454790.150407,18,0,-1,1,2,true
1281.616986,LTE,Wi-Fi,11.740443,10,234.000816,true,0.2743328,0.870368,0,0.23616,0.198338212490844,0,-90,10.23025328178267,13.22354594495737,10,10,11.18343195266272,0.8454241287747981,115.8469893773713,234.0008164484807,65,94.72129124722362,-1.271137596829149,53.18495961457263,62118670.33763868,1490848078.795974,-2981691460.804605,0.07822442054748535,4.72622377259396,930427673.621279,24,0,-1,1,2,true
514.585972,LTE,Wi-Fi,10.965576,12,50,true,0.2045992,0.732128,0,0.138048,0.2007982514648131,0,-82,10.3275550497346,13.22354594495737,10,10,5.429838044283754,0.8808072021984131,142.2101416744599,566.0974892978898,50,94.72129124722362,7.006253093310214,119.5128444268336,53244575.28542899,4472537191.63937,-4472537189.950874,0.08233582973480225,4.110948577397557,1544124961.286536,28,0,0,1,2,true
473.172963,LTE,Wi-Fi,10.455437,10,65,true,0.2777148571428572,0.66816,0,0.206784,0.2094984322228312,0,-82,10.67543317431205,24,10,10,33.15938767974509,2.104831529113331,122.7539035830262,566.0974892978898,50,65,9.648231150182202,108.476597879304,-0.02278329659790039,8945074381.590244,-5963382922.501008,0.1012330034368897,3.638300635746054,2840298952.175518,28,0,-1,1,2,true
546.5889570000001,LTE,Wi-Fi,11.223238,10,65,true,0.223508,0.916448,0,0.18432,0.1927471160054569,0,-82,10.61512664089133,24,10,10,36.36424670528737,2.016266455135621,117.5973050488274,566.0974892978898,50,65,10.73771477446321,104.7548751563291,-53244489.95351931,14908457299.88328,-14908457304.09125,0.5388610363006592,3.151663179327421,5344331592.071969,28,0,-1,1,2,true
138.521016,LTE,Wi-Fi,2350.746582,10,213.390925,true,39.6594072,49.670656,0,42.592224,10.7639250675812,0,-100,10,10,10,10,nan,0,86.19870355017761,213.3909248512433,65,65,7,56.08649771075202,1.504815340042114,8.994478940963745,0,0.008326530456542969,5.999964396564874,3.669173943798589,6,0,-1,1,2,true
100.090027,LTE,Wi-Fi,2350.66333,10,155.736854,true,32.09319119999999,39.492016,0,33.898712,8.174320292183175,0,-100,10,10,10,10,nan,0,84.32920246840806,213.3909248512433,65,65,4.22966191611151,45.35263058127051,78465786.79748017,1490849892.655597,-0.01023364067077637,0.04790711402893066,18.99999999999998,342024421.4943659,19,0,-1,1,2,true
96.56298200000001,LTE,Wi-Fi,2359.371531,3,64,true,17.2537608,36.48672,0,20.44712,12.76568250085779,0,-97,22.39360120869236,156.9418744412243,3,10,7.888380986971941,43.35643024735153,81,200,64,65,7.291457517910751,38.80523358834674,0.9102367804600642,4.827337980270386,0,0.9975249767303467,8.496866914444437,1.27596542543379,13,0,-1,1,0,true
852.675021,HSPDA,WWAN,369.352203,42.588183,2000,false,6.488372000000001,12.40304,0,8.566736000000001,3.925220658137189,0,-91,42.58818258506034,42.58818258506034,42.58818258506034,42.58818258506034,0,0,2000,2000,2000,2000,0,0,0.0001468658447265625,0.000293731689453125,0,0.0001468658447265625,0,0.0002076996694616858,2,0,-1,1,2,true
208.914995,HSPDA,WWAN,54.081177,6,5,true,15.3416272,26.281472,0,14.993152,6.209516013180192,0,-71,8.333333333333334,16,4,8,1.020172035756449,3.009787954227302,46.66666666666666,165,5,10,0.8050217535110944,58.30951894845301,0.8046947086558622,3.552894830703735,0,0.95684814453125,7.223512712225288,0.83792711871838,17,0,0,0,0,false
27.482986,HSPDA,Wi-Fi,3.532601,10,192.698679,true,66.35643519999999,81.29216,0,74.29721599999999,21.14834230688284,0,-90,17.41077904403915,39.64311617615661,10,10,8.881784197001252e-16,13.72209638788932,481.9623348479218,1669,65,65,-0.02218093033896995,733.979198139291,1.640514884676252,8.977296113967896,0,0.1919960975646973,6.112088710186089,3.299870874761191,7,0,-1,1,0,true
230.985999,LTE,WWAN,11.249774,10,65,false,9.1686576,19.025536,0,8.638335999999999,5.694036374591729,0,-97,19.0969905971398,37.2909717914194,10,10,-1.874999999999999,14.09299723333116,514.6666666666666,1414,65,65,-1.874999999999998,696.6206045378407,1.31136360168457,6.424787044525146,0,0.02022886276245117,4.996465409416819,2.85874174633507,5,0,-1,1,2,false
1297.820032,LTE,WWAN,11.249774,37.290972,1414,false,0.5801776,2.097152,0,0.422432,0.5244783637211559,0,-113,37.2909717914194,37.2909717914194,37.2909717914194,37.2909717914194,0,0,1414,1414,1414,1414,0,0,0.00528407096862793,0.01056814193725586,0,0.00528407096862793,0,0.007472804828375555,2,0,-1,1,2,true
601.989031,HSPDA,Wi-Fi,31,10,165,true,0.06759040000000001,0.160384,0,0.06873600000000001,0.04772891151448873,0,-97,12.82053105324759,20.57724555590395,10,10,0.2753204604687625,4.522225213378313,442.1367073639308,1414,82.13874771615262,165,0.6086125555226465,555.5087663032103,2.218696355819702,8.488019943237305,0,0.1253935098648072,0.4322485603123347,3.244741730832057,8,0,-1,1,2,true
521.127999,HSPDA,Wi-Fi,-19.881106,34.031689,24,true,0.1452624,0.293632,0,0.15688,0.08096128842744277,0,-96,65.50439776617915,235.6552948031298,10,73.07640075683594,2.947601123770294,56.03733813743686,111.3960273678696,1414,16,64,28.31394689111863,226.9005227061942,53245415.47679982,1490871603.35025,-0.0005397796630859375,0.9895045757293701,28,281748249.7323682,28,0,0,1,2,true
1619.670033,LTE,Wi-Fi,10.815515,10,65,true,0.2603456000000001,1.109344,0,0.159184,0.2915935464635663,0,-111,10,10,10,10,nan,0,211.9100465206798,294.380888777665,65,276.3494337356653,-1.874999999997714,114.0813850541805,0.03802337646484376,0.1516988277435303,0,0.001120090484619141,3.772165469540584,0.06545873589194007,5,0,-1,1,2,true
927.174032,LTE,WWAN,11.249774,37.290972,1414,false,3.151382400000001,5.03616,0,3.426784,1.469726395054192,0,-92,37.2909717914194,37.2909717914194,37.2909717914194,37.2909717914194,0,0,1414,1414,1414,1414,0,0,0.000849485397338867,0.001698970794677734,0,0.000849485397338867,0,0.001201353769954523,2,0,-1,1,0,true
481.51201,HSPDA,Wi-Fi,11.413615,60.783497,12,true,0.8567631999999999,3.803392,0,0.4052,1.102034876478274,0,-94,65.50439776617915,235.6552948031298,10,73.07640075683594,2.947601123770294,56.03733813743686,96.28062451567838,1414,6,48,34.61370390246967,207.6484821976505,0.03737810249328613,1490871599.817778,-1490871603.337593,0.02326726913452148,13,413493384.9708819,27,0,0,1,2,true
357.270002,HSPDA,WWAN,61.607178,6,50,false,9.493202399999998,13.41416,0,10.421664,3.2752869657105,0,-97,8.4,10,6,10,-3.333333333333333,2.190890230020664,868.4,1414,50,1414,-3.333333333333334,747.0935684370467,0.0110049843788147,0.02559208869934082,0,0.009213924407958984,-3.767328676427754,0.01244910697741952,4,0,0,0,0,true
912.365019,LTE,Wi-Fi,622.992676,12,10,true,1.8008088,4.197312,0,1.865664,1.018022146313217,0,-98,13.39360483760839,25.19008182138297,6,8,-0.9415646944915603,7.253563387124116,495.6896551724138,2000,10,10,-0.4100021246390249,864.0392312293741,0.9863443544029672,6.615978240966797,0,0.9956879615783691,20.77426372163153,1.179519733844835,28,0,0,1,0,true
4420.173049,LTE,WWAN,11.249774,37.290972,1414,false,0.4744695999999999,2.082688,0,0.24792,0.5848692317755537,0,-114,37.2909717914194,37.2909717914194,37.2909717914194,37.2909717914194,0,0,1414,1414,1414,1414,0,0,0.001728534698486328,0.003457069396972656,0,0.001728534698486328,0,0.002444517213631853,2,0,-1,1,2,true
3445.828974,LTE,WWAN,11.249774,37.290972,1414,false,0.4360344,2.097152,0,0.339144,0.461621090395507,0,-112,37.2909717914194,37.2909717914194,37.2909717914194,37.2909717914194,nan,0,1414,1414,1414,1414,nan,0,212983559.8436114,1490884911.78375,0,0.05622673034667969,7,563501529.5511391,7,0,-1,1,1,true
323.017001,LTE,WWAN,313.306915,10,65,true,44.1891664,59.429168,0,47.01736,13.88543883888454,0,-92,10,10,10,10,nan,0,78.5,200,65,65,9.999999999999993,42.69074841227312,1.623235887951321,9.020501136779785,0,0.0005779266357421875,5.046218008498213,3.034722550875903,9,0,-1,1,2,true
271.182001,WCDMA,WWAN,2263.293457,14.458934,65,false,0.753404,1.07024,0,0.759576,0.2294528363362215,0,-84,15.77225844745039,17.52335826024215,14.45893358785657,14.45893358785657,-2.800000000000001,1.638003887377689,248.0521231412733,492.1860690747887,65,65,-2.799999721060613,228.3061118462048,0.327636996905009,1.653188943862915,0,0.009777545928955076,5.345883434013805,0.6593290159861344,6,0,-1,1,2,true
157.176971,EDGE,Wi-Fi,145.83667,16.104256,65,true,4.1968864,19.611808,0,3.328456,4.638214075217522,0,-92,22.83678359323329,24.13367871341184,16.10425552139674,24.13367871341184,7.700236092930529,2.592227059191308,72.55207785653877,94.84847876313376,65,65,0.3559578559751548,12.92748262344935,2.787579506635666,10.68511915206909,0,0.09943807125091551,0.0442271036294013,4.456073603348329,8,0,-1,2,1,true
1312.674999,WCDMA,Wi-Fi,783,8,5,false,13.8746464,16.348,0,14.603176,3.373558771466158,0,-88,9.805904545870371,16,6,8,-0.9696276812936309,3.162063464313983,292,1414,5,5,0.5877111844577145,572.8012307947671,0.8266198337078094,3.143182039260864,0,0.9734840393066406,6.323717467797,0.6505849689966335,24,0,0,0,0,false
106.611013,LTE,Wi-Fi,34.425354,8,10,true,184.315364,324.078768,0,185.07836,64.05855649230185,0,-103,9.682671767645546,12.41161255521228,6,10,-1.488269449078385,2.335718554355803,386.7524011549575,1414,10,30,-0.6633593647528024,568.1917792446826,1.030992875496547,9.017063856124878,0,0.9758630990982056,21.0011643401289,1.751598683354833,24,0,0,1,0,true
226.417005,LTE,Wi-Fi,33.610107,6,10,true,204.8875752,271.514368,0,213.98852,60.77029620567568,0,-105,11.7839980548749,34.03928394608941,6,9,3.734261105654404,8.3262488596525,413.2847579649977,1414,10,30,-1.110638404714056,579.5676437499325,55218962.31427559,1490911981.477965,-8.1089026927948,0.008521080017089844,26.99999999999998,286926144.6073233,27,0,0,1,0,true
102.349997,LTE,Wi-Fi,33.841797,8,10,true,181.5641464615385,275.87968,0,217.04768,94.69515242158128,0,-104,12.26287104699503,40.92522925590567,4,8,2.728302583043144,10.31907709573562,308.9524157704921,1414,6,10,0.2440902368061262,531.0532113139946,-0.00142272061948423,1490911981.516751,-1490911981.469444,0,12.99999999999999,413504584.3443832,27,0,0,1,0,true
330.395997,LTE,Wi-Fi,249.562622,10,65,true,30.9710704,44.597744,0,37.060864,13.99035955841499,0,-90,7.763440860215054,16,6,6,0.1497817800092305,2.183922724496718,97.57997116208213,322.5327278418792,65,100,14.57864073978202,44.13957999340611,3.560958674975659,9.318628072738647,0,1.10594654083252,-1.653906004977659,3.357442183924263,28,0,-1,1,2,true
103.533983,LTE,Wi-Fi,34.378418,24.129077,200,true,109.2788935384615,239.25504,0,79.971968,79.09703406730137,0,-102,12.26287104699503,40.92522925590567,4,8,2.728302583043144,10.31907709573562,308.9524157704921,1414,6,10,0.2440902368061262,531.0532113139946,0.009391818727765762,1490911981.59115,-2981823962.986195,0.04078137874603271,13.49999999966583,702822648.1847972,28,0,0,1,2,true
112.059951,LTE,Wi-Fi,34.439941,24,50,true,167.4528104,279.063808,0,149.152704,68.42727343993938,0,-104,12.26287104699503,40.92522925590567,4,8,2.728302583043144,10.31907709573562,308.9524157704921,1414,6,10,0.2440902368061262,531.0532113139946,-0.01368897778647287,4472735944.475883,-4472735944.577345,-0.01479041576385498,10.46436923073786,1283172727.788597,28,0,0,1,2,true
68.569958,unknown,Wi-Fi,10.537819,10,65,true,4.4518188,8.91648,0,4.128072,2.815015024643191,0,0,11.74865473204378,16.12029156215321,10,10,-0.8400000000000052,2.986396490985805,78.76438264354695,113.1753392542315,65,65,-0.8399999999999981,23.50715854537575,1.700663487116496,8.984534978866577,0,0.01329994201660156,5.623506169972591,3.599617182484703,6,0,-1,0,0,true
522.236049,EDGE,Wi-Fi,11.079556,10,222.292667,true,0.4655328,1.0752,0,0.459584,0.3539870675427802,0,-98,13.98306768636396,25.93227074545585,10,10,8.881784197001252e-16,7.375208245580618,509.6386695390752,1664.910339305778,65,165,-0.03734518480940974,715.3945996773568,1.578563008989607,9.001925945281982,0,0.01319503784179688,6.503886431325846,3.309899983135244,7,0,-1,1,0,true
231.079996,LTE,Wi-Fi,59,10,340.390335,true,10.220712,17.137792,0,11.5752,5.172114822893772,0,-97,10,10,10,10,nan,0,530.9692894164468,1015.36333326904,165,340.3903353133964,-2.074087638607307,406.3744869034908,6.377727508544922,54.45277190208435,0,0.02382504940032959,9.249156728960379,17.12501181175506,10,0,-1,0,0,true
3396.763027,WCDMA,WWAN,11.628328,33.270316,1414,false,0.7666512,2.226176,0,0.472448,0.7134059447846388,0,-97,33.27031620573642,33.27031620573642,33.27031620573642,33.27031620573642,0,0,1414,1414,1414,1414,0,0,0.0001244544982910156,0.0002489089965820312,0,0.0001244544982910156,0,0.0001760052393814934,2,0,-1,1,0,true
3382.323027,WCDMA,WWAN,11.628328,33.270316,1414,false,0.1511471,0.388224,0,0.129392,0.1074104586546884,0,-102,33.27031620573642,33.27031620573642,33.27031620573642,33.27031620573642,nan,0,1414,1414,1414,1414,nan,0,496975195.1579933,1490925585.466932,0,0.007047891616821289,0,860786288.108999,3,0,-1,1,0,true
364.980996,LTE,Wi-Fi,1320.474121,12,10,true,8.998982400000001,12.05696,0,10.035584,3.010692777354852,0,-88,14.11698373889622,19.61416462920515,8,16,-1.032125802386227,3.884507618970412,143.0931024183053,659.9891591113724,10,10,0.9420763677572164,257.505091637544,0.668799901008606,1.96644926071167,0,0.9916324615478516,-0.4963101678442863,0.562918019542481,20,0,1,1,2,true
109.963,LTE,WWAN,5.699615,4,10,true,14.0907808,28.659232,0,15.329104,7.231269355746797,0,-112,9.043478260869565,32,3,6,4.831245964535036,7.991349077536994,27.60869565217391,65,5,10,-1.425628803152101,26.06240610261661,0.8907798637043346,5.289299964904785,0,0.9861381053924561,14.41103224340782,1.075794495376991,22,0,0,1,2,true
106.71401,LTE,WWAN,4.283142,4,10,true,20.8925136,35.829472,0,23.19464,9.4521223330935,0,-112,5.854166666666667,32,3,4,20.58185090477118,4.606583770549252,20.41666666666667,65,5,10,0.5940146487316276,21.14693789786457,57343679.71069138,1490935671.440559,-4.556757926940918,0.009671568870544434,25.99999999999999,292396541.6144376,26,0,0,1,2,true
1212.180972,EDGE,Wi-Fi,12.145247,10,148.665693,true,0.4605152,1.167872,0,0.4124,0.2825999026530916,0,-85,12.16899767549878,25.93227074545585,10,10,5.010466459749264,5.245469873127118,356.4597102727058,1664.910339305778,65,65,2.945708894923273,535.6290682890575,99395932.57720184,1490938960.880668,-0.004982948303222656,0.433143138885498,15,384958783.8678829,15,0,-1,1,0,true
349.566996,LTE,Wi-Fi,599.428345,8,10,true,1.5475368,3.685248,0,0.9292400000000001,1.255587768633505,0,-99,10.3,12,8,10,-1.39922459992076,1.625455401774498,52.70266019968157,299.5345998642455,10,10,5.557088465295459,87.75143210496925,0.7895702562834087,1.125502824783325,0,0.9958460330963135,0.3467956811198167,0.4053747437259849,19,0,0,0,0,true
222.679019,LTE,Wi-Fi,593.790405,8,10,true,1.249372,2.532992,0,1.220672,0.5375982837284634,0,-104,10.88888888888889,24,6,10,7.215007181005278,3.747591819348052,49.00147788871198,299.5345998642455,10,30,10.77886525438957,66.10946693940801,57344242.49970952,1490950300.243374,-0.2634148597717285,0.008592009544372559,26.00000000000001,292399410.5295908,26,0,0,0,0,true
